"model","date","site_id","observed","forecast"
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"COPP",4.173625,4.20623422445244
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"EB",3.87866666666667,5.59335218427493
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"IMGM",4.50570833333333,6.67194569687942
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"PRES",3.93766666666667,5.60853415742168
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"BIRR",5.54833333333333,6.46744652811388
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"BLC2",4.02420833333333,5.2357731384935
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"BOTR",4.68754166666667,6.23417647843252
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"GHSR",12.0469583333333,5.70307383387059
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"LEAM",4.56475,6.15786017094765
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"NPT3",4.20304166666667,5.6744220424014
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"REA1",3.55929166666667,5.8006286384899
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"SOUT",3.51029166666667,5.56862395814317
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"WREX",5.33616666666667,6.10542463029202
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"LEAR",4.13520833333333,5.9489194315432
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"PLYM",4.436875,5.58814506099944
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"SHDG",7.43320833333333,6.4424344843461
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"SHE",5.16020833333333,6.03363193470905
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"BEL2",7.99441666666667,6.49164976469901
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"GLKP",13.110375,5.65555957300358
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"LECU",4.677625,6.24097046482818
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"SUN2",3.78058333333333,6.63763331281765
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"TRAN",4.595125,5.92795306632959
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"STOK",4.60295833333333,5.79973368344282
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"BEX",4.01345833333333,6.45090751737779
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"SEND",4.36029166666667,6.32594512071225
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"HUL2",6.01520833333333,7.20777871977187
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"PEMB",3.42970833333333,5.08708768499378
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"WFEN",4.27275,6.24566927061556
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"OSY",3.87579166666667,6.30931410065889
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"ACTH",4.87720833333333,5.52486894058142
"Peak-weighted GNAR q=0.95 weight=4",2024-12-10,"COPP",4.75933333333333,5.78988798450886
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"EB",9.84466666666667,5.65591908859983
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"IMGM",4.40641666666667,5.97292397359943
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"PRES",5.97095833333333,5.68421457888396
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"BIRR",5.05120833333333,6.46783394077465
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"BLC2",6.78754166666667,5.71920188001469
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"BOTR",5.06883333333333,6.05287648102878
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"GHSR",10.01675,9.55748538918382
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"LEAM",3.921,5.9929569361715
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"NPT3",5.39408695652174,5.81206937524474
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"REA1",4.45266666666667,5.50690052298193
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"SOUT",5.01483333333333,5.47960153814345
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"WREX",9.71108333333333,6.36017934350458
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"LEAR",3.755,5.78436546930496
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"PLYM",6.77779166666667,5.92182493587701
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"SHDG",6.40720833333333,7.3670964940955
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"SHE",6.1695,6.27494161607466
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"BEL2",8.20466666666667,7.63585078958105
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"GLKP",10.07975,10.0644103148289
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"LECU",3.98775,6.04818960068743
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"SUN2",6.89866666666667,5.62580083980614
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"TRAN",6.93204166666667,6.00335406754085
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"STOK",7.46666666666667,6.00507708803864
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"BEX",4.84670833333333,5.73468290608659
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"SEND",4.75920833333333,5.8980740528601
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"HUL2",5.82941666666667,6.70290663502435
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"PEMB",6.20183333333333,5.43251275886307
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"WFEN",4.08408333333333,5.85476018903916
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"OSY",3.77458333333333,5.6664939518601
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"ACTH",3.013,6.13147939430894
"Peak-weighted GNAR q=0.95 weight=4",2024-12-11,"COPP",15.81375,6.07956515575435
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"EB",14.631625,9.14247250051917
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"IMGM",2.31129166666667,6.55126780828351
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"PRES",8.59079166666667,7.29358038093166
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"BIRR",7.562,6.86759210153255
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"BLC2",9.83295833333333,7.68413550333857
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"BOTR",7.02933333333333,6.86899716645743
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"GHSR",11.373,9.2911421033931
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"LEAM",5.913875,6.32000262172485
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"NPT3",6.06329166666667,7.02033336661703
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"REA1",5.42545833333333,6.56564168064286
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"SOUT",6.170375,6.83363035813929
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"WREX",14.0989583333333,9.09056598461399
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"LEAR",5.39891666666667,6.23725372508233
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"PLYM",12.286875,7.68284102473746
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"SHDG",10.2849583333333,7.5303174574296
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"SHE",9.67570833333333,7.3983225850755
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"BEL2",17.8666666666667,8.39302375749773
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"GLKP",12.2887916666667,9.32987871925321
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"LECU",5.21529166666667,6.3527893158598
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"SUN2",12.4853333333333,7.73520458846942
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"TRAN",16.4534166666667,7.75777115629598
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"STOK",8.02683333333333,8.01307377791843
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"BEX",7.637625,6.75746196882378
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"SEND",7.82825,6.7185122727509
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"HUL2",3.98091666666667,7.24292340653622
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"PEMB",7.63366666666667,7.39966764175832
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"WFEN",4.41633333333333,6.39548356000752
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"OSY",3.59179166666667,6.2444907103884
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"ACTH",5.93945833333333,5.88905271335916
"Peak-weighted GNAR q=0.95 weight=4",2024-12-12,"COPP",11.0357916666667,11.9993830495211
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"EB",20.7390416666667,12.7197895866693
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"IMGM",7.12954166666667,6.79357476030233
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"PRES",7.22879166666667,9.80425214507233
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"BIRR",9.04679166666667,9.30560045567279
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"BLC2",7.1945,10.4039325123595
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"BOTR",10.8825,9.05144008132526
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"GHSR",9.891875,11.1654692781932
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"LEAM",8.63508333333333,8.50955501286191
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"NPT3",7.46758333333333,8.59288431108702
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"REA1",12.9325,8.280706148576
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"SOUT",12.562,8.64091941753363
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"WREX",10.6771666666667,12.4643979271457
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"LEAR",8.804125,8.26235363714241
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"PLYM",10.6780833333333,11.5753936023023
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"SHDG",8.68120833333333,10.6166277595152
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"SHE",9.95875,10.3238260605638
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"BEL2",17.2564166666667,14.2508976171358
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"GLKP",8.67333333333333,11.6031964039271
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"LECU",6.82979166666667,8.17658329569669
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"SUN2",6.28545833333333,11.6711251812652
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"TRAN",12.3182916666667,13.5658256968803
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"STOK",9.83304166666667,9.5471886012035
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"BEX",24.31225,9.34003984625095
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"SEND",26.7572083333333,9.43033487033978
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"HUL2",9.52929166666667,7.60226885366907
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"PEMB",4.833,9.34918481681543
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"WFEN",10.742,7.7959317863239
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"OSY",19.93225,7.39976168030112
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"ACTH",2.91270833333333,8.51437510188732
"Peak-weighted GNAR q=0.95 weight=4",2024-12-13,"COPP",8.275375,11.0516852383384
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"EB",5.95716666666667,16.5884125448065
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"IMGM",5.98179166666667,9.9906875775299
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"PRES",4.21979166666667,10.0892049629988
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"BIRR",5.31545833333333,10.948770870188
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"BLC2",4.35233333333333,10.0829484810251
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"BOTR",5.53470833333333,11.8208309610042
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"GHSR",3.59683333333333,11.3832605236367
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"LEAM",6.08691666666667,10.7387938536671
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"NPT3",3.873875,10.1826267010935
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"REA1",7.32508333333333,12.78647462569
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"SOUT",6.139,12.6156576209417
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"WREX",2.61595833333333,11.7803691809659
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"LEAR",5.622125,10.8153038556329
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"PLYM",6.688375,11.7660510695601
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"SHDG",3.700875,10.7964083008593
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"SHE",3.47983333333333,11.4013667589419
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"BEL2",6.49275,14.9520925070794
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"GLKP",2.809625,10.808965803435
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"LECU",7.39395833333333,9.87122914971422
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"SUN2",2.70345833333333,9.67055513887827
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"TRAN",3.52883333333333,12.5830417408484
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"STOK",4.796625,11.3279247748941
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"BEX",10.4129166666667,18.2373694757969
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"SEND",10.3715416666667,19.4061853568957
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"HUL2",6.57633333333333,11.1499637061991
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"PEMB",2.99433333333333,8.93762047558344
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"WFEN",7.6455,11.7324763475864
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"OSY",9.778125,16.1133397825013
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"ACTH",1.39745833333333,8.00704551962819
"Peak-weighted GNAR q=0.95 weight=4",2024-12-14,"COPP",4.5225,10.6087707564692
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"EB",3.20179166666667,5.18719686224018
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"IMGM",2.40470833333333,5.08813147226648
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"PRES",5.107125,4.24773166166447
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"BIRR",1.33654166666667,4.78562500865309
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"BLC2",6.52525,4.31073001379207
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"BOTR",1.337375,4.90524671311803
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"GHSR",1.82975,3.97200644158902
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"LEAM",1.696125,5.15057947259197
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"NPT3",1.97904166666667,4.08452978611277
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"REA1",1.91333333333333,5.77669450084306
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"SOUT",2.24554166666667,5.20742169027373
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"WREX",1.088,3.51011506895316
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"LEAR",1.70308333333333,4.93005672972345
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"PLYM",2.95891666666667,5.45436173966465
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"SHDG",2.30645833333333,4.0118192330945
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"SHE",1.536875,3.9166932638511
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"BEL2",2.083375,5.41453430472192
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"GLKP",1.47991666666667,3.586257587055
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"LECU",1.56845833333333,5.75988238614101
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"SUN2",0.7145,3.51612746245496
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"TRAN",2.93525,3.9593003568656
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"STOK",1.74333333333333,4.54432778849716
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"BEX",2.60629166666667,7.343542288904
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"SEND",2.985375,7.34369840468686
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"HUL2",2.153125,5.3915166131934
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"PEMB",2.869625,3.64316868087364
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"WFEN",1.69129166666667,5.91182954811449
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"OSY",3.680375,7.00481601127077
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"ACTH",0.536541666666667,2.86515721118987
"Peak-weighted GNAR q=0.95 weight=4",2024-12-15,"COPP",2.343625,4.40077193503994
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"EB",1.86320833333333,3.21522887830557
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"IMGM",2.46658333333333,2.8348886060785
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"PRES",5.92079166666667,4.11071919213393
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"BIRR",3.47095833333333,2.31950220388105
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"BLC2",7.46958333333333,4.78883485188443
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"BOTR",2.99225,2.32168539756537
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"GHSR",4.38091666666667,2.54097332115019
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"LEAM",2.54820833333333,2.49745520972762
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"NPT3",3.48470833333333,2.61450357938137
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"REA1",2.11083333333333,2.61123642382178
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"SOUT",3.27841666666667,2.76017994464673
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"WREX",2.78295833333333,2.17886234123824
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"LEAR",2.27791666666667,2.49699244799871
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"PLYM",3.54466666666667,3.10523053703768
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"SHDG",2.773125,2.76940898802235
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"SHE",3.39029166666667,2.40019721482666
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"BEL2",5.737125,2.68563946672328
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"GLKP",4.16275,2.36754687508041
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"LECU",2.55708333333333,2.44714823059515
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"SUN2",2.123625,2.00125976147463
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"TRAN",2.71529166666667,3.06820361984686
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"STOK",2.82816666666667,2.50948644191597
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"BEX",2.165875,2.96721035551049
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"SEND",1.9635,3.14785410570529
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"HUL2",3.35491666666667,2.71961988936327
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"PEMB",3.78929166666667,3.03252073892159
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"WFEN",1.74233333333333,2.50783919623751
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"OSY",2.43225,3.47482644840173
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"ACTH",2.14133333333333,1.90566478293431
"Peak-weighted GNAR q=0.95 weight=4",2024-12-16,"COPP",3.15733333333333,2.79384343973526
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"EB",3.75020833333333,4.00450617864039
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"IMGM",4.905625,4.28607677599345
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"PRES",4.61966666666667,5.95717878117699
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"BIRR",6.38466666666667,4.75688399496657
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"BLC2",4.74354166666667,6.70814534172701
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"BOTR",5.584625,4.5283474891045
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"GHSR",3.757875,5.19532936496942
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"LEAM",4.87029166666667,4.3192759296986
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"NPT3",7.43425,4.76868033214077
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"REA1",5.07966666666667,4.11223457765884
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"SOUT",5.28491666666667,4.67236337368184
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"WREX",4.039875,4.42639752541338
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"LEAR",4.43291666666667,4.19029087016583
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"PLYM",9.34941666666667,4.80528452850085
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"SHDG",5.891375,4.43162480081894
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"SHE",7.01341666666667,4.72000370012065
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"BEL2",6.4535,5.84487096010062
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"GLKP",3.603625,5.08832429983512
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"LECU",5.59354166666667,4.32247341572746
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"SUN2",6.55270833333333,4.10857946543246
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"TRAN",3.93379166666667,4.4091344417832
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"STOK",5.74683333333333,4.45331709373039
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"BEX",5.44420833333333,4.14415512158039
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"SEND",5.2015,4.05062480759152
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"HUL2",6.29233333333333,4.70813319516989
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"PEMB",4.67083333333333,4.9213454580075
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"WFEN",5.623,3.93449849173194
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"OSY",5.0265,4.28007319121375
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"ACTH",2.18858333333333,4.11558460756668
"Peak-weighted GNAR q=0.95 weight=4",2024-12-17,"COPP",4.97645833333333,4.61535487351451
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"EB",6.77091666666667,6.04431155240885
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"IMGM",2.83904166666667,6.60083988262153
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"PRES",4.56766666666667,6.49244615590934
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"BIRR",3.39733333333333,7.31513748271547
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"BLC2",5.65154166666667,6.56419790049217
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"BOTR",3.05041666666667,6.92928622404988
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"GHSR",3.090625,6.0684733737854
"Peak-weighted GNAR q=0.95 weight=4",2024-12-18,"LEAM",3.27833333333333,6.58463583379394
